 Pharmacy:13114030,\Pharmacy\13114030\,phentermine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,560,UN
 Pharmacy:13114063,\Pharmacy\13114063\,benzphetamine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,561,UN
 Pharmacy:13114068,\Pharmacy\13114068\,phendimetrazine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,562,UN
 Pharmacy:13114086,\Pharmacy\13114086\,diethylpropion,1/1/2010,1/1/2010,1/1/2010,Pharmacy,563,UN
 Pharmacy:13114095,\Pharmacy\13114095\,benzocaine topical,1/1/2010,1/1/2010,1/1/2010,Pharmacy,564,UN
 Pharmacy:13114234,\Pharmacy\13114234\,hydroxychloroquine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,565,UN
 Pharmacy:13114239,\Pharmacy\13114239\,auranofin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,566,UN
 Pharmacy:13114244,\Pharmacy\13114244\,aurothioglucose,1/1/2010,1/1/2010,1/1/2010,Pharmacy,567,UN
 Pharmacy:13114249,\Pharmacy\13114249\,opium,1/1/2010,1/1/2010,1/1/2010,Pharmacy,568,UN
 Pharmacy:13114257,\Pharmacy\13114257\,levorphanol,1/1/2010,1/1/2010,1/1/2010,Pharmacy,569,UN
 Pharmacy:13114264,\Pharmacy\13114264\,oxymorphone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,570,UN
 Pharmacy:13114273,\Pharmacy\13114273\,butorphanol,1/1/2010,1/1/2010,1/1/2010,Pharmacy,571,UN
 Pharmacy:13114283,\Pharmacy\13114283\,nalbuphine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,572,UN
 Pharmacy:13114290,\Pharmacy\13114290\,buprenorphine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,573,UN
 Pharmacy:13113115,\Pharmacy\13113115\,lidocaine topical,1/1/2010,1/1/2010,1/1/2010,Pharmacy,574,UN
 Pharmacy:13113173,\Pharmacy\13113173\,bepridil,1/1/2010,1/1/2010,1/1/2010,Pharmacy,575,UN
 Pharmacy:13113182,\Pharmacy\13113182\,amlodipine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,576,UN
 Pharmacy:13113191,\Pharmacy\13113191\,isoxsuprine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,577,UN
 Pharmacy:13113198,\Pharmacy\13113198\,papaverine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,578,UN
 Pharmacy:13113216,\Pharmacy\13113216\,ethaverine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,579,UN
 Pharmacy:13113228,\Pharmacy\13113228\,EPINEPHrine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,580,UN
 Pharmacy:13113257,\Pharmacy\13113257\,ePHEDrine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,581,UN
 Pharmacy:13113262,\Pharmacy\13113262\,phenylephrine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,582,UN
 Pharmacy:13113271,\Pharmacy\13113271\,carteolol,1/1/2010,1/1/2010,1/1/2010,Pharmacy,583,UN
 Pharmacy:13113278,\Pharmacy\13113278\,bisoprolol,1/1/2010,1/1/2010,1/1/2010,Pharmacy,584,UN
 Pharmacy:13113285,\Pharmacy\13113285\,guanfacine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,585,UN
 Pharmacy:13113292,\Pharmacy\13113292\,doxazosin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,586,UN
 Pharmacy:13113303,\Pharmacy\13113303\,ramipril,1/1/2010,1/1/2010,1/1/2010,Pharmacy,587,UN
 Pharmacy:13113314,\Pharmacy\13113314\,benazepril,1/1/2010,1/1/2010,1/1/2010,Pharmacy,588,UN
 Pharmacy:13113325,\Pharmacy\13113325\,lisinopril,1/1/2010,1/1/2010,1/1/2010,Pharmacy,589,UN
 Pharmacy:13113347,\Pharmacy\13113347\,phentolamine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,590,UN
 Pharmacy:13113350,\Pharmacy\13113350\,phenoxybenzamine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,591,UN
 Pharmacy:13113355,\Pharmacy\13113355\,metyrosine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,592,UN
 Pharmacy:13113361,\Pharmacy\13113361\,mecamylamine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,593,UN
 Pharmacy:13113365,\Pharmacy\13113365\,edetate disodium,1/1/2010,1/1/2010,1/1/2010,Pharmacy,594,UN
 Pharmacy:13113373,\Pharmacy\13113373\,sodium polystyrene sulfonate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,595,UN
 Pharmacy:13113379,\Pharmacy\13113379\,colestipol,1/1/2010,1/1/2010,1/1/2010,Pharmacy,596,UN
 Pharmacy:13113388,\Pharmacy\13113388\,simvastatin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,597,UN
 Pharmacy:13113401,\Pharmacy\13113401\,albuterol,1/1/2010,1/1/2010,1/1/2010,Pharmacy,598,UN
 Pharmacy:13113451,\Pharmacy\13113451\,metaproterenol,1/1/2010,1/1/2010,1/1/2010,Pharmacy,599,UN
 Pharmacy:13113468,\Pharmacy\13113468\,terbutaline,1/1/2010,1/1/2010,1/1/2010,Pharmacy,600,UN
 Pharmacy:13113477,\Pharmacy\13113477\,pirbuterol,1/1/2010,1/1/2010,1/1/2010,Pharmacy,601,UN
 Pharmacy:13113484,\Pharmacy\13113484\,oxtriphylline,1/1/2010,1/1/2010,1/1/2010,Pharmacy,602,UN
 Pharmacy:13113492,\Pharmacy\13113492\,aminophylline,1/1/2010,1/1/2010,1/1/2010,Pharmacy,603,UN
 Pharmacy:13113500,\Pharmacy\13113500\,dyphylline,1/1/2010,1/1/2010,1/1/2010,Pharmacy,604,UN
 Pharmacy:13113522,\Pharmacy\13113522\,beclomethasone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,605,UN
 Pharmacy:13113539,\Pharmacy\13113539\,flunisolide,1/1/2010,1/1/2010,1/1/2010,Pharmacy,606,UN
 Pharmacy:13113547,\Pharmacy\13113547\,acetylcysteine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,607,UN
 Pharmacy:13113561,\Pharmacy\13113561\,cromolyn ophthalmic,1/1/2010,1/1/2010,1/1/2010,Pharmacy,608,UN
 Pharmacy:13113567,\Pharmacy\13113567\,pseudoephedrine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,609,UN
 Pharmacy:13113625,\Pharmacy\13113625\,naphazoline ophthalmic,1/1/2010,1/1/2010,1/1/2010,Pharmacy,610,UN
 Pharmacy:13112596,\Pharmacy\13112596\,somatrem,1/1/2010,1/1/2010,1/1/2010,Pharmacy,611,UN
 Pharmacy:13112604,\Pharmacy\13112604\,somatropin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,612,UN
 Pharmacy:13112674,\Pharmacy\13112674\,arginine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,613,UN
 Pharmacy:13112682,\Pharmacy\13112682\,desmopressin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,614,UN
 Pharmacy:13112700,\Pharmacy\13112700\,oxytocin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,615,UN
 Pharmacy:13112705,\Pharmacy\13112705\,ergonovine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,616,UN
 Pharmacy:13112717,\Pharmacy\13112717\,carboprost,1/1/2010,1/1/2010,1/1/2010,Pharmacy,617,UN
 Pharmacy:13112722,\Pharmacy\13112722\,dinoprostone topical,1/1/2010,1/1/2010,1/1/2010,Pharmacy,618,UN
 Pharmacy:13112733,\Pharmacy\13112733\,aminoglutethimide,1/1/2010,1/1/2010,1/1/2010,Pharmacy,619,UN
 Pharmacy:13112740,\Pharmacy\13112740\,metyrapone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,620,UN
 Pharmacy:13112745,\Pharmacy\13112745\,glucagon,1/1/2010,1/1/2010,1/1/2010,Pharmacy,621,UN
 Pharmacy:13112752,\Pharmacy\13112752\,glucose,1/1/2010,1/1/2010,1/1/2010,Pharmacy,622,UN
 Pharmacy:13112780,\Pharmacy\13112780\,alglucerase,1/1/2010,1/1/2010,1/1/2010,Pharmacy,623,UN
 Pharmacy:13112787,\Pharmacy\13112787\,calcitonin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,624,UN
 Pharmacy:13112795,\Pharmacy\13112795\,etidronate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,625,UN
 Pharmacy:13112805,\Pharmacy\13112805\,pamidronate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,626,UN
 Pharmacy:13112815,\Pharmacy\13112815\,gallium nitrate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,627,UN
 Pharmacy:13112820,\Pharmacy\13112820\,ritodrine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,628,UN
 Pharmacy:13112828,\Pharmacy\13112828\,corticotropin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,629,UN
 Pharmacy:13112842,\Pharmacy\13112842\,cosyntropin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,630,UN
 Pharmacy:13112847,\Pharmacy\13112847\,fludrocortisone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,631,UN
 Pharmacy:13112854,\Pharmacy\13112854\,cortisone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,632,UN
 Pharmacy:13112858,\Pharmacy\13112858\,triamcinolone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,633,UN
 Pharmacy:13112904,\Pharmacy\13112904\,BETAmethasone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,634,UN
 Pharmacy:13112921,\Pharmacy\13112921\,methazolamide,1/1/2010,1/1/2010,1/1/2010,Pharmacy,635,UN
 Pharmacy:13112933,\Pharmacy\13112933\,bendroflumethiazide,1/1/2010,1/1/2010,1/1/2010,Pharmacy,636,UN
 Pharmacy:13112938,\Pharmacy\13112938\,methyclothiazide,1/1/2010,1/1/2010,1/1/2010,Pharmacy,637,UN
 Pharmacy:13112947,\Pharmacy\13112947\,trichlormethiazide,1/1/2010,1/1/2010,1/1/2010,Pharmacy,638,UN
 Pharmacy:13112952,\Pharmacy\13112952\,polythiazide,1/1/2010,1/1/2010,1/1/2010,Pharmacy,639,UN
 Pharmacy:13112957,\Pharmacy\13112957\,ethacrynic acid,1/1/2010,1/1/2010,1/1/2010,Pharmacy,640,UN
 Pharmacy:13112965,\Pharmacy\13112965\,urea topical,1/1/2010,1/1/2010,1/1/2010,Pharmacy,641,UN
 Pharmacy:13113027,\Pharmacy\13113027\,glycerin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,642,UN
 Pharmacy:13113042,\Pharmacy\13113042\,thyroid desiccated,1/1/2010,1/1/2010,1/1/2010,Pharmacy,643,UN
 Pharmacy:13113080,\Pharmacy\13113080\,liothyronine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,644,UN
 Pharmacy:13113091,\Pharmacy\13113091\,liotrix,1/1/2010,1/1/2010,1/1/2010,Pharmacy,645,UN
 Pharmacy:13113110,\Pharmacy\13113110\,sodium iodide-I-131,1/1/2010,1/1/2010,1/1/2010,Pharmacy,646,UN
 Pharmacy:13113112,\Pharmacy\13113112\,amyl nitrite,1/1/2010,1/1/2010,1/1/2010,Pharmacy,647,UN
 Pharmacy:137879523,\Pharmacy\137879523\,doxycycline-omega 3 fatty acids,1/1/2010,1/1/2010,1/1/2010,Pharmacy,648,UN
 Pharmacy:137879535,\Pharmacy\137879535\,fenofibric acid,1/1/2010,1/1/2010,1/1/2010,Pharmacy,649,UN
 Pharmacy:137879553,\Pharmacy\137879553\,d-xylitol,1/1/2010,1/1/2010,1/1/2010,Pharmacy,650,UN
 Pharmacy:137879568,\Pharmacy\137879568\,medium chain triglycerides,1/1/2010,1/1/2010,1/1/2010,Pharmacy,651,UN
 Pharmacy:144033510,\Pharmacy\144033510\,peramivir STUDY,1/1/2010,1/1/2010,1/1/2010,Pharmacy,652,UN
 Pharmacy:13112120,\Pharmacy\13112120\,antithrombin III,1/1/2010,1/1/2010,1/1/2010,Pharmacy,653,UN
 Pharmacy:13112125,\Pharmacy\13112125\,antihemophilic factor (obsolete),1/1/2010,1/1/2010,1/1/2010,Pharmacy,654,UN
 Pharmacy:13112156,\Pharmacy\13112156\,anti-inhibitor coagulant complex,1/1/2010,1/1/2010,1/1/2010,Pharmacy,655,UN
 Pharmacy:13112163,\Pharmacy\13112163\,coagulation factor IX,1/1/2010,1/1/2010,1/1/2010,Pharmacy,656,UN
 Pharmacy:13112185,\Pharmacy\13112185\,aminocaproic acid,1/1/2010,1/1/2010,1/1/2010,Pharmacy,657,UN
 Pharmacy:13112194,\Pharmacy\13112194\,tranexamic acid,1/1/2010,1/1/2010,1/1/2010,Pharmacy,658,UN
 Pharmacy:13112201,\Pharmacy\13112201\,estrone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,659,UN
 Pharmacy:13112214,\Pharmacy\13112214\,estradiol,1/1/2010,1/1/2010,1/1/2010,Pharmacy,660,UN
 Pharmacy:13112319,\Pharmacy\13112319\,conjugated estrogens,1/1/2010,1/1/2010,1/1/2010,Pharmacy,661,UN
 Pharmacy:13112351,\Pharmacy\13112351\,esterified estrogens,1/1/2010,1/1/2010,1/1/2010,Pharmacy,662,UN
 Pharmacy:13112367,\Pharmacy\13112367\,estropipate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,663,UN
 Pharmacy:13112382,\Pharmacy\13112382\,progesterone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,664,UN
 Pharmacy:13112404,\Pharmacy\13112404\,hydroxyprogesterone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,665,UN
 Pharmacy:13112410,\Pharmacy\13112410\,norethindrone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,666,UN
 Pharmacy:13112420,\Pharmacy\13112420\,levonorgestrel,1/1/2010,1/1/2010,1/1/2010,Pharmacy,667,UN
 Pharmacy:13112428,\Pharmacy\13112428\,testosterone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,668,UN
 Pharmacy:13112476,\Pharmacy\13112476\,fluoxymesterone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,669,UN
 Pharmacy:13112485,\Pharmacy\13112485\,finasteride,1/1/2010,1/1/2010,1/1/2010,Pharmacy,670,UN
 Pharmacy:13112493,\Pharmacy\13112493\,stanozolol,1/1/2010,1/1/2010,1/1/2010,Pharmacy,671,UN
 Pharmacy:13112498,\Pharmacy\13112498\,oxandrolone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,672,UN
 Pharmacy:13112509,\Pharmacy\13112509\,nandrolone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,673,UN
 Pharmacy:13112530,\Pharmacy\13112530\,clomiPHENE,1/1/2010,1/1/2010,1/1/2010,Pharmacy,674,UN
 Pharmacy:13112537,\Pharmacy\13112537\,urofollitropin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,675,UN
 Pharmacy:13112544,\Pharmacy\13112544\,menotropins,1/1/2010,1/1/2010,1/1/2010,Pharmacy,676,UN
 Pharmacy:13112557,\Pharmacy\13112557\,chorionic gonadotropin (HCG),1/1/2010,1/1/2010,1/1/2010,Pharmacy,677,UN
 Pharmacy:13112578,\Pharmacy\13112578\,gonadorelin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,678,UN
 Pharmacy:13112584,\Pharmacy\13112584\,nafarelin nasal,1/1/2010,1/1/2010,1/1/2010,Pharmacy,679,UN
 Pharmacy:13112591,\Pharmacy\13112591\,histrelin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,680,UN
 Pharmacy:13111565,\Pharmacy\13111565\,vitamin A,1/1/2010,1/1/2010,1/1/2010,Pharmacy,681,UN
 Pharmacy:13111577,\Pharmacy\13111577\,vitamin E,1/1/2010,1/1/2010,1/1/2010,Pharmacy,682,UN
 Pharmacy:13111615,\Pharmacy\13111615\,riboflavin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,683,UN
 Pharmacy:13111622,\Pharmacy\13111622\,pyridoxine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,684,UN
 Pharmacy:13111634,\Pharmacy\13111634\,cyanocobalamin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,685,UN
 Pharmacy:13111676,\Pharmacy\13111676\,bioflavonoids,1/1/2010,1/1/2010,1/1/2010,Pharmacy,686,UN
 Pharmacy:13111690,\Pharmacy\13111690\,calcium carbonate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,687,UN
 Pharmacy:13111776,\Pharmacy\13111776\,ascorbic acid,1/1/2010,1/1/2010,1/1/2010,Pharmacy,688,UN
 Pharmacy:13111839,\Pharmacy\13111839\,potassium phosphate-sodium phosphate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,689,UN
 Pharmacy:13111858,\Pharmacy\13111858\,fluoride,1/1/2010,1/1/2010,1/1/2010,Pharmacy,690,UN
 Pharmacy:13111913,\Pharmacy\13111913\,manganese sulfate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,691,UN
 Pharmacy:13111916,\Pharmacy\13111916\,sodium chloride,1/1/2010,1/1/2010,1/1/2010,Pharmacy,692,UN
 Pharmacy:13111932,\Pharmacy\13111932\,citric acid-potassium citrate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,693,UN
 Pharmacy:13111943,\Pharmacy\13111943\,sodium bicarbonate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,694,UN
 Pharmacy:13111954,\Pharmacy\13111954\,magnesium sulfate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,695,UN
 Pharmacy:13111967,\Pharmacy\13111967\,sodium lactate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,696,UN
 Pharmacy:13111971,\Pharmacy\13111971\,sodium acetate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,697,UN
 Pharmacy:13111975,\Pharmacy\13111975\,tromethamine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,698,UN
 Pharmacy:13111980,\Pharmacy\13111980\,sodium phosphate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,699,UN
 Pharmacy:13111983,\Pharmacy\13111983\,ammonium chloride,1/1/2010,1/1/2010,1/1/2010,Pharmacy,700,UN
 Pharmacy:13111990,\Pharmacy\13111990\,ammonium molybdate tetrahydrate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,701,UN
 Pharmacy:13111995,\Pharmacy\13111995\,selenium,1/1/2010,1/1/2010,1/1/2010,Pharmacy,702,UN
 Pharmacy:13112003,\Pharmacy\13112003\,iodine topical,1/1/2010,1/1/2010,1/1/2010,Pharmacy,703,UN
 Pharmacy:13112016,\Pharmacy\13112016\,glutamic acid,1/1/2010,1/1/2010,1/1/2010,Pharmacy,704,UN
 Pharmacy:13112024,\Pharmacy\13112024\,methionine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,705,UN
 Pharmacy:13112035,\Pharmacy\13112035\,threonine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,706,UN
 Pharmacy:13112040,\Pharmacy\13112040\,levocarnitine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,707,UN
 Pharmacy:13112050,\Pharmacy\13112050\,choline salicylate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,708,UN
 Pharmacy:13112055,\Pharmacy\13112055\,inositol,1/1/2010,1/1/2010,1/1/2010,Pharmacy,709,UN
 Pharmacy:13112062,\Pharmacy\13112062\,omega-3 polyunsaturated fatty acids,1/1/2010,1/1/2010,1/1/2010,Pharmacy,710,UN
 Pharmacy:13112075,\Pharmacy\13112075\,filgrastim,1/1/2010,1/1/2010,1/1/2010,Pharmacy,711,UN
 Pharmacy:13112082,\Pharmacy\13112082\,sargramostim,1/1/2010,1/1/2010,1/1/2010,Pharmacy,712,UN
 Pharmacy:13112090,\Pharmacy\13112090\,ticlopidine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,713,UN
 Pharmacy:13112095,\Pharmacy\13112095\,anisindione,1/1/2010,1/1/2010,1/1/2010,Pharmacy,714,UN
 Pharmacy:13112100,\Pharmacy\13112100\,alteplase,1/1/2010,1/1/2010,1/1/2010,Pharmacy,715,UN
 Pharmacy:13112110,\Pharmacy\13112110\,urokinase,1/1/2010,1/1/2010,1/1/2010,Pharmacy,716,UN
 Pharmacy:13111207,\Pharmacy\13111207\,propafenone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,717,UN
 Pharmacy:13111224,\Pharmacy\13111224\,propantheline,1/1/2010,1/1/2010,1/1/2010,Pharmacy,718,UN
 Pharmacy:13111231,\Pharmacy\13111231\,propoxyphene,1/1/2010,1/1/2010,1/1/2010,Pharmacy,719,UN
 Pharmacy:13111243,\Pharmacy\13111243\,propylthiouracil,1/1/2010,1/1/2010,1/1/2010,Pharmacy,720,UN
 Pharmacy:13111246,\Pharmacy\13111246\,protamine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,721,UN
 Pharmacy:13111249,\Pharmacy\13111249\,pyridostigmine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,722,UN
 Pharmacy:13111264,\Pharmacy\13111264\,pyrimethamine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,723,UN
 Pharmacy:13111271,\Pharmacy\13111271\,quinapril,1/1/2010,1/1/2010,1/1/2010,Pharmacy,724,UN
 Pharmacy:13111282,\Pharmacy\13111282\,quinine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,725,UN
 Pharmacy:13111289,\Pharmacy\13111289\,reserpine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,726,UN
 Pharmacy:13111293,\Pharmacy\13111293\,secobarbital,1/1/2010,1/1/2010,1/1/2010,Pharmacy,727,UN
 Pharmacy:13111298,\Pharmacy\13111298\,octreotide,1/1/2010,1/1/2010,1/1/2010,Pharmacy,728,UN
 Pharmacy:13111318,\Pharmacy\13111318\,sotalol,1/1/2010,1/1/2010,1/1/2010,Pharmacy,729,UN
 Pharmacy:13111343,\Pharmacy\13111343\,spironolactone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,730,UN
 Pharmacy:13111352,\Pharmacy\13111352\,streptokinase,1/1/2010,1/1/2010,1/1/2010,Pharmacy,731,UN
 Pharmacy:13111365,\Pharmacy\13111365\,streptoZOcin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,732,UN
 Pharmacy:13111370,\Pharmacy\13111370\,succinylcholine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,733,UN
 Pharmacy:13111381,\Pharmacy\13111381\,sucralfate,1/1/2010,1/1/2010,1/1/2010,Pharmacy,734,UN
 Pharmacy:13111388,\Pharmacy\13111388\,sufentanil,1/1/2010,1/1/2010,1/1/2010,Pharmacy,735,UN
 Pharmacy:13111393,\Pharmacy\13111393\,sulfaSALazine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,736,UN
 Pharmacy:13111401,\Pharmacy\13111401\,sulfinpyrazone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,737,UN
 Pharmacy:13111405,\Pharmacy\13111405\,tamoxifen,1/1/2010,1/1/2010,1/1/2010,Pharmacy,738,UN
 Pharmacy:13111412,\Pharmacy\13111412\,temazepam,1/1/2010,1/1/2010,1/1/2010,Pharmacy,739,UN
 Pharmacy:13111421,\Pharmacy\13111421\,terazosin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,740,UN
 Pharmacy:13111436,\Pharmacy\13111436\,thiopental,1/1/2010,1/1/2010,1/1/2010,Pharmacy,741,UN
 Pharmacy:13111455,\Pharmacy\13111455\,thioridazine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,742,UN
 Pharmacy:13111476,\Pharmacy\13111476\,thiotepa,1/1/2010,1/1/2010,1/1/2010,Pharmacy,743,UN
 Pharmacy:13111480,\Pharmacy\13111480\,thiothixene,1/1/2010,1/1/2010,1/1/2010,Pharmacy,744,UN
 Pharmacy:13111495,\Pharmacy\13111495\,tocainide,1/1/2010,1/1/2010,1/1/2010,Pharmacy,745,UN
 Pharmacy:13111502,\Pharmacy\13111502\,TOLAZamide,1/1/2010,1/1/2010,1/1/2010,Pharmacy,746,UN
 Pharmacy:13111511,\Pharmacy\13111511\,TOLBUTamide,1/1/2010,1/1/2010,1/1/2010,Pharmacy,747,UN
 Pharmacy:13111515,\Pharmacy\13111515\,trazodone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,748,UN
 Pharmacy:13111528,\Pharmacy\13111528\,triamterene,1/1/2010,1/1/2010,1/1/2010,Pharmacy,749,UN
 Pharmacy:13111535,\Pharmacy\13111535\,triazolam,1/1/2010,1/1/2010,1/1/2010,Pharmacy,750,UN
 Pharmacy:13111547,\Pharmacy\13111547\,vecuronium,1/1/2010,1/1/2010,1/1/2010,Pharmacy,751,UN
 Pharmacy:13111557,\Pharmacy\13111557\,vinBLAStine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,752,UN
 Pharmacy:13111560,\Pharmacy\13111560\,vinCRIStine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,753,UN
 Pharmacy:13110423,\Pharmacy\13110423\,mitoXANTRONE,1/1/2010,1/1/2010,1/1/2010,Pharmacy,754,UN
 Pharmacy:13110430,\Pharmacy\13110430\,moricizine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,755,UN
 Pharmacy:13110440,\Pharmacy\13110440\,morphine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,756,UN
 Pharmacy:13110558,\Pharmacy\13110558\,nabumetone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,757,UN
 Pharmacy:13110566,\Pharmacy\13110566\,naloxone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,758,UN
 Pharmacy:13110575,\Pharmacy\13110575\,neomycin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,759,UN
 Pharmacy:13110585,\Pharmacy\13110585\,neostigmine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,760,UN
 Pharmacy:13110597,\Pharmacy\13110597\,niacin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,761,UN
 Pharmacy:13110634,\Pharmacy\13110634\,niCARdipine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,762,UN
 Pharmacy:13110650,\Pharmacy\13110650\,nicotine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,763,UN
 Pharmacy:13110699,\Pharmacy\13110699\,nimodipine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,764,UN
 Pharmacy:13110704,\Pharmacy\13110704\,nitroGLYCERIN,1/1/2010,1/1/2010,1/1/2010,Pharmacy,765,UN
 Pharmacy:13110776,\Pharmacy\13110776\,nizatidine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,766,UN
 Pharmacy:13110791,\Pharmacy\13110791\,norepinephrine,1/1/2010,1/1/2010,1/1/2010,Pharmacy,767,UN
 Pharmacy:13110797,\Pharmacy\13110797\,omeprazole,1/1/2010,1/1/2010,1/1/2010,Pharmacy,768,UN
 Pharmacy:13110815,\Pharmacy\13110815\,oxybutynin,1/1/2010,1/1/2010,1/1/2010,Pharmacy,769,UN
 Pharmacy:13110838,\Pharmacy\13110838\,oxycodone,1/1/2010,1/1/2010,1/1/2010,Pharmacy,770,UN
 Pharmacy:13110873,\Pharmacy\13110873\,pancuronium,1/1/2010,1/1/2010,1/1/2010,Pharmacy,771,UN
 Pharmacy:13110880,\Pharmacy\13110880\,paraaminobenzoic acid,1/1/2010,1/1/2010,1/1/2010,Pharmacy,772,UN
 Pharmacy:13110885,\Pharmacy\13110885\,penbutolol,1/1/2010,1/1/2010,1/1/2010,Pharmacy,773,UN
 Pharmacy:13110890,\Pharmacy\13110890\,penicillAMINE,1/1/2010,1/1/2010,1/1/2010,Pharmacy,774,UN
